latitude,longitude,neo_altitude,num_satellites,hdc_temperature,bmp_temperature,humidity,pressure,mpu_altitude,time
-33.36831333333333,-70.69026,516.8,05,28.0,29.31,46.93,958.98,-0.0,"15/02, 16:52:36"
-33.368285,-70.69021833333333,520.5,04,28.07,29.37,47.03,959.01,0.01,"15/02, 16:52:47"
-33.36832833333333,-70.69022833333334,525.2,05,28.1,29.4,46.93,958.93,0.01,"15/02, 16:52:58"
-33.368518333333334,-70.69026833333334,534.5,05,28.15,29.46,46.93,958.99,0.0,"15/02, 16:53:09"
-33.36855833333333,-70.690245,534.3,04,28.1,29.42,46.83,959.01,0.0,"15/02, 16:53:20"
-33.368535,-70.69031166666667,529.6,05,28.05,29.36,46.93,959.02,-0.0,"15/02, 16:53:42"
-33.36839666666667,-70.69024333333333,528.3,05,27.9,29.26,47.15,959.0,0.0,"15/02, 16:54:04"
-33.36833,-70.69021666666667,523.5,05,27.9,29.25,47.25,958.97,0.0,"15/02, 16:54:14"
-33.368233333333336,-70.690215,522.1,05,27.87,29.16,47.44,958.96,0.03,"15/02, 16:54:36"
-33.36811333333333,-70.69018666666666,519.2,05,27.9,29.19,47.54,958.98,0.0,"15/02, 16:54:47"
-33.36799833333333,-70.69018,516.1,06,27.92,29.2,47.34,958.98,0.03,"15/02, 16:55:09"
-33.36836666666667,-70.690205,524.6,05,27.89,29.23,47.25,958.96,0.09,"15/02, 16:55:41"
-33.36826,-70.69019666666667,521.0,04,27.82,29.18,47.15,958.98,-0.0,"15/02, 16:55:52"
-33.368205,-70.69018833333334,519.5,04,27.78,29.1,47.25,958.96,-0.0,"15/02, 16:56:03"
-33.367983333333335,-70.69017166666667,519.3,04,27.77,29.12,47.34,958.97,0.12,"15/02, 16:56:14"
-33.36822,-70.69022666666666,535.4,05,27.7,29.03,47.47,958.96,0.06,"15/02, 16:56:46"
-33.36841166666667,-70.690215,512.4,04,27.78,29.12,47.54,958.94,0.0,"15/02, 16:57:08"
-33.368363333333335,-70.69013833333334,501.1,04,27.8,29.14,47.54,958.93,0.07,"15/02, 16:57:19"
-33.36835166666667,-70.69010833333333,495.1,05,27.85,29.15,47.64,958.95,-0.0,"15/02, 16:57:30"
-33.368246666666664,-70.69010833333333,496.4,06,27.85,29.16,47.64,958.95,0.0,"15/02, 16:57:41"
-33.368368333333336,-70.69015666666667,505.3,06,27.92,29.24,47.64,958.92,0.08,"15/02, 16:57:52"
,,,00,27.95,29.26,47.54,958.95,0.07,"15/02, 16:58:23"
-33.36810666666667,-70.69016833333333,514.2,04,27.92,29.24,47.74,959.01,0.09,"15/02, 16:58:56"
-33.36929,-70.690275,549.6,04,27.83,29.13,48.33,958.98,-0.0,"15/02, 17:00:21"
-33.36855333333333,-70.69019666666667,523.2,04,27.85,29.11,48.63,958.98,-0.0,"15/02, 17:00:31"
-33.36859,-70.69021166666667,519.4,06,27.85,29.12,48.53,958.96,0.08,"15/02, 17:00:43"
-33.368605,-70.69026,517.1,06,27.87,29.18,48.63,958.96,0.0,"15/02, 17:00:54"
-33.368566666666666,-70.69026,521.8,04,27.89,29.18,48.73,958.92,0.01,"15/02, 17:01:04"
-33.368626666666664,-70.69027833333334,512.8,04,27.92,29.22,48.73,958.91,-0.03,"15/02, 17:01:15"
-33.368811666666666,-70.69034166666667,536.2,05,27.9,29.19,48.03,958.96,0.0,"15/02, 17:02:32"
-33.36857833333333,-70.69028833333333,528.5,05,27.98,29.25,48.02,958.96,-0.0,"15/02, 17:02:43"
-33.36837,-70.69037333333333,515.0,05,28.01,29.33,48.11,958.99,0.11,"15/02, 17:02:53"
-33.368491666666664,-70.69028333333333,532.8,05,27.96,29.33,47.72,958.93,-0.0,"15/02, 17:03:04"
-33.36859666666667,-70.69036833333334,532.2,05,27.98,29.28,47.32,958.94,0.0,"15/02, 17:03:16"
-33.368665,-70.69038166666667,538.3,05,27.93,29.23,47.15,958.95,0.14,"15/02, 17:03:27"
-33.368761666666664,-70.69048333333333,551.8,05,28.0,29.27,47.13,958.93,-0.0,"15/02, 17:03:37"
-33.36877,-70.69045,535.6,05,28.0,29.32,47.42,958.93,0.01,"15/02, 17:03:49"
-33.368585,-70.69035833333334,525.7,05,28.02,29.33,47.22,958.95,0.09,"15/02, 17:03:58"
-33.36853,-70.69033,526.2,05,27.95,29.31,46.95,959.01,-0.0,"15/02, 17:04:10"
-33.36848333333333,-70.69029833333333,524.9,05,28.01,29.27,47.22,959.04,-0.0,"15/02, 17:04:20"
-33.368453333333335,-70.69028333333333,525.5,05,27.74,29.06,47.64,959.02,0.02,"15/02, 17:04:32"
-33.368471666666665,-70.69027,535.2,05,27.8,29.02,48.03,959.03,0.0,"15/02, 17:04:42"
-33.368665,-70.69030333333333,548.2,04,27.73,29.01,48.24,958.96,0.03,"15/02, 17:04:53"
-33.368645,-70.69032,543.1,04,27.67,28.84,48.65,958.98,0.0,"15/02, 17:05:04"
-33.36897166666667,-70.69042,553.8,04,27.59,28.81,48.85,958.95,-0.0,"15/02, 17:05:14"
-33.369081666666666,-70.690475,562.7,04,27.6,28.82,49.15,958.93,-0.02,"15/02, 17:05:25"
-33.36932,-70.69050666666666,568.1,04,27.63,28.92,49.15,958.94,-0.0,"15/02, 17:05:36"
-33.369348333333335,-70.69059,563.6,05,27.63,28.88,49.25,958.94,0.0,"15/02, 17:05:47"
-33.369033333333334,-70.6905,549.4,06,27.64,28.93,49.15,958.93,0.0,"15/02, 17:05:58"
-33.368793333333336,-70.69041666666666,539.7,05,27.7,28.93,49.15,958.96,0.0,"15/02, 17:06:09"
-33.368248333333334,-70.69016166666667,518.4,04,27.74,28.96,48.43,958.89,-0.0,"15/02, 17:06:31"
-33.36781166666667,-70.69000833333334,501.7,05,27.73,28.99,47.94,958.91,-0.0,"15/02, 17:06:52"
-33.367446666666666,-70.69002333333333,492.3,05,27.65,28.94,47.77,958.92,0.03,"15/02, 17:07:04"
-33.367718333333336,-70.69009666666666,497.6,04,27.65,28.93,48.06,958.91,-0.0,"15/02, 17:07:25"
-33.36758,-70.69003166666667,498.3,04,27.73,28.95,48.14,958.91,0.03,"15/02, 17:07:36"
-33.36866166666667,-70.69042833333333,565.5,04,27.82,29.11,48.33,958.88,-0.0,"15/02, 17:07:58"
-33.37008333333333,-70.69106,659.8,04,27.9,29.19,48.43,958.97,-0.0,"15/02, 17:08:20"
-33.368883333333336,-70.69130666666666,727.5,05,27.9,29.25,49.02,958.96,0.03,"15/02, 17:08:42"
-33.368365,-70.69106166666667,713.1,05,27.73,29.0,49.52,958.9,0.0,"15/02, 17:09:05"
-33.36864166666667,-70.69054833333334,589.1,05,27.73,29.05,49.52,958.91,0.1,"15/02, 17:09:16"
-33.368496666666665,-70.69036833333334,545.9,04,27.67,29.05,49.74,958.94,-0.12,"15/02, 17:09:27"
-33.36805833333333,-70.69020833333333,513.3,04,27.49,28.83,50.04,958.9,0.02,"15/02, 17:09:48"
-33.36782,-70.69012833333333,508.3,04,27.51,28.79,50.24,958.92,-0.0,"15/02, 17:09:59"
-33.36745166666667,-70.68996666666666,488.6,05,27.59,28.88,50.43,958.94,0.0,"15/02, 17:10:21"
-33.36754833333333,-70.68999166666667,497.0,05,27.65,28.96,50.43,958.95,-0.0,"15/02, 17:10:32"
-33.36845666666667,-70.69021166666667,527.6,05,27.6,28.95,49.94,958.88,-0.0,"15/02, 17:11:05"
-33.36853166666667,-70.69033166666667,533.2,05,27.55,28.87,50.04,958.88,0.0,"15/02, 17:11:37"
-33.36843,-70.69031833333334,533.7,05,27.6,28.84,50.04,958.89,0.0,"15/02, 17:11:48"
-33.368536666666664,-70.69043666666667,556.8,05,27.59,28.85,50.04,958.92,0.05,"15/02, 17:11:59"
-33.368505,-70.69033,540.2,05,27.65,28.89,50.04,958.91,0.0,"15/02, 17:12:10"
-33.368485,-70.690315,534.3,06,27.71,29.0,50.04,958.87,-0.01,"15/02, 17:12:21"
-33.36844833333333,-70.69030166666667,529.7,05,27.77,29.09,49.91,958.91,0.0,"15/02, 17:12:32"
-33.36850166666667,-70.69028666666667,532.6,05,27.9,29.2,49.82,958.89,0.03,"15/02, 17:12:54"
-33.368595,-70.69027833333334,529.0,05,27.87,29.24,49.52,958.91,0.0,"15/02, 17:13:05"
-33.368505,-70.69023666666666,521.6,06,27.82,29.2,49.32,958.92,-0.0,"15/02, 17:13:16"
-33.368386666666666,-70.69018833333334,516.4,06,27.6,28.95,49.35,958.9,0.07,"15/02, 17:13:27"
-33.36834,-70.69019333333334,524.4,05,27.73,28.99,49.91,958.85,0.04,"15/02, 17:13:59"
-33.368475,-70.69037833333333,528.7,05,27.75,29.03,49.62,958.91,0.0,"15/02, 17:14:21"
-33.3685,-70.69037166666666,523.8,05,27.64,28.96,49.44,958.93,0.04,"15/02, 17:14:31"
-33.36848333333333,-70.69039,524.4,05,27.65,28.93,49.54,958.89,-0.0,"15/02, 17:14:43"
-33.368431666666666,-70.690365,524.1,05,27.63,28.91,49.54,958.9,0.0,"15/02, 17:14:53"
-33.368385,-70.69037166666666,522.5,05,27.52,28.82,49.64,958.88,-0.05,"15/02, 17:15:04"
-33.368395,-70.690335,521.3,05,27.39,28.67,49.57,958.93,0.0,"15/02, 17:15:16"
-33.368425,-70.69036166666666,524.9,05,27.32,28.59,49.77,958.87,0.0,"15/02, 17:15:27"
-33.36848666666667,-70.690275,523.3,05,27.37,28.64,50.06,958.88,-0.0,"15/02, 17:15:57"
-33.36847,-70.69027,528.2,05,27.42,28.68,49.96,958.91,0.09,"15/02, 17:16:08"
-33.368446666666664,-70.690265,519.5,05,27.47,28.74,49.84,958.93,-0.0,"15/02, 17:16:18"
-33.368408333333335,-70.69022666666666,512.1,04,27.51,28.77,49.84,958.87,0.0,"15/02, 17:16:29"
-33.36819333333333,-70.69017833333334,508.3,05,27.55,28.8,49.84,958.89,-0.0,"15/02, 17:16:41"
-33.367871666666666,-70.690075,497.5,05,27.58,28.81,49.64,958.91,0.0,"15/02, 17:17:02"
-33.367801666666665,-70.69006333333333,497.3,05,27.58,28.85,49.74,958.81,0.03,"15/02, 17:17:14"
-33.367758333333335,-70.68999,500.1,05,27.54,28.78,49.74,958.87,-0.0,"15/02, 17:17:25"
-33.36792666666667,-70.69013833333334,502.9,05,27.6,28.84,49.84,958.89,-0.0,"15/02, 17:17:35"
-33.367865,-70.69011333333333,492.4,04,27.65,28.91,49.74,958.84,0.02,"15/02, 17:17:46"
-33.367403333333336,-70.689925,460.9,04,27.71,28.98,49.64,958.83,0.0,"15/02, 17:17:57"
-33.36690333333333,-70.68972333333333,438.8,04,27.77,29.04,49.72,958.88,0.0,"15/02, 17:18:08"
-33.36687666666667,-70.68973666666666,445.0,04,27.71,29.05,49.44,958.87,0.07,"15/02, 17:18:19"
-33.366953333333335,-70.68973,438.8,04,27.73,29.04,49.32,958.89,0.0,"15/02, 17:18:30"
-33.36808,-70.69020166666667,512.7,05,27.7,29.02,49.35,958.86,-0.0,"15/02, 17:18:42"
-33.368575,-70.69036833333334,538.8,04,27.74,29.01,49.52,958.89,0.1,"15/02, 17:18:53"
-33.36895166666667,-70.690495,559.3,04,27.86,29.09,49.62,958.86,-0.0,"15/02, 17:19:03"
,,,00,27.93,29.23,49.42,958.87,0.0,"15/02, 17:19:25"
,,,00,27.9,29.25,49.32,958.89,-0.0,"15/02, 17:19:35"
-33.36969833333333,-70.690635,572.0,05,27.98,29.28,49.3,958.83,-0.0,"15/02, 17:19:45"
-33.369573333333335,-70.69048,545.2,06,27.98,29.32,49.2,958.89,0.04,"15/02, 17:19:57"
-33.36909166666667,-70.69039333333333,551.3,04,27.87,29.25,49.02,958.9,-0.0,"15/02, 17:20:18"
-33.36902333333333,-70.69039333333333,552.0,04,27.85,29.2,49.02,958.87,0.09,"15/02, 17:20:29"
-33.36901,-70.69039166666667,553.8,04,27.77,29.1,49.02,958.88,-0.0,"15/02, 17:20:40"
-33.369011666666665,-70.69042333333333,553.4,04,27.82,29.08,49.32,958.89,0.0,"15/02, 17:20:51"
-33.36906333333334,-70.69044166666667,558.9,04,27.82,29.11,49.52,958.88,0.01,"15/02, 17:21:02"
-33.369013333333335,-70.69044833333334,561.8,04,27.85,29.12,49.52,958.85,-0.0,"15/02, 17:21:13"
-33.36888166666667,-70.69042833333333,561.4,04,27.82,29.12,49.42,958.82,0.0,"15/02, 17:21:24"
-33.36895666666667,-70.69046,556.4,04,27.85,29.13,49.52,958.83,0.06,"15/02, 17:21:35"
-33.369055,-70.69051166666667,553.1,04,27.78,29.11,49.42,958.85,0.0,"15/02, 17:21:46"
-33.368966666666665,-70.69045666666666,548.0,04,27.75,29.08,49.52,958.89,-0.0,"15/02, 17:21:57"
-33.36893833333333,-70.69039166666667,546.6,04,27.77,29.03,49.62,958.86,0.06,"15/02, 17:22:09"
-33.36863,-70.69028333333333,538.6,05,27.71,28.98,49.84,958.89,0.01,"15/02, 17:22:31"
-33.368581666666664,-70.69030666666667,538.7,05,27.63,28.94,49.84,958.93,0.0,"15/02, 17:22:41"
-33.368446666666664,-70.69022333333334,524.0,05,27.59,28.95,50.04,958.85,-0.01,"15/02, 17:23:03"
-33.368476666666666,-70.69018666666666,513.5,04,27.51,28.81,50.13,958.86,0.0,"15/02, 17:23:14"
-33.368451666666665,-70.69018666666666,513.3,04,27.54,28.83,50.34,958.84,-0.0,"15/02, 17:23:25"
,,,00,27.63,28.96,50.24,958.86,-0.0,"15/02, 17:23:57"
,,,00,27.51,28.85,50.13,958.83,-0.0,"15/02, 17:24:07"
,,,00,27.58,28.87,50.24,958.84,-0.02,"15/02, 17:24:17"
,,,00,27.59,28.87,50.24,958.83,-0.0,"15/02, 17:24:27"
,,,00,27.6,28.94,50.04,958.83,0.0,"15/02, 17:24:37"
,,,00,27.63,28.89,50.04,958.83,-0.0,"15/02, 17:24:47"
-33.36885,-70.69031,528.0,04,27.89,29.22,49.91,958.89,0.06,"15/02, 17:25:41"
-33.36764333333333,-70.69002,511.9,04,27.85,29.14,49.72,958.85,0.01,"15/02, 17:26:03"
-33.36758833333333,-70.69002666666667,509.8,04,27.78,29.16,49.52,958.85,-0.0,"15/02, 17:26:14"
-33.367765,-70.689995,502.6,04,27.63,29.01,49.25,958.83,-0.0,"15/02, 17:26:25"
-33.37024666666667,-70.69065833333333,554.0,04,27.63,28.9,49.54,958.84,-0.0,"15/02, 17:26:46"
,,,00,27.6,28.9,49.64,958.88,0.0,"15/02, 17:26:57"
,,,00,27.55,28.83,49.74,958.85,0.06,"15/02, 17:27:08"
,,,00,27.55,28.85,49.84,958.85,0.0,"15/02, 17:27:18"
,,,00,27.17,28.45,49.79,958.85,-0.0,"15/02, 17:28:43"
,,,00,27.21,28.42,50.09,958.83,0.03,"15/02, 17:28:53"
,,,00,27.17,28.42,50.09,958.85,0.02,"15/02, 17:29:03"
,,,00,27.17,28.41,50.09,958.86,-0.0,"15/02, 17:29:13"
,,,00,27.18,28.4,50.09,958.93,-0.0,"15/02, 17:29:23"
,,,00,27.21,28.43,50.18,958.89,0.02,"15/02, 17:29:33"
,,,00,27.25,28.48,50.06,958.88,0.02,"15/02, 17:29:43"
,,,00,27.18,28.42,49.89,958.92,-0.0,"15/02, 17:29:53"
,,,00,27.2,28.44,49.99,958.87,0.0,"15/02, 17:30:03"
-33.36856,-70.69023,536.8,06,26.9,28.13,50.31,958.86,0.0,"15/02, 17:31:49"
-33.368408333333335,,,00,26.97,28.19,50.31,958.89,0.0,"15/02, 17:31:59"
,,,00,26.92,28.14,50.21,958.92,0.0,"15/02, 17:32:10"
,,,00,26.75,28.02,50.21,958.91,0.0,"15/02, 17:32:20"
-33.36842333333333,-70.690445,533.5,04,26.73,27.94,51.12,958.9,0.0,"15/02, 17:33:33"
-33.368491666666664,-70.69037,527.6,04,26.73,27.94,50.93,958.94,-0.0,"15/02, 17:33:44"
-33.36853,-70.69036333333334,518.9,04,26.71,27.94,50.93,958.92,0.13,"15/02, 17:33:55"
,,,00,26.74,28.0,51.1,958.9,0.0,"15/02, 17:35:45"
,,,00,26.77,28.05,50.9,958.9,0.0,"15/02, 17:35:55"
,,,00,26.8,28.1,50.71,958.93,-0.0,"15/02, 17:36:05"
,,,00,26.7,28.01,50.53,958.95,0.0,"15/02, 17:36:15"
,,,00,26.58,27.87,50.63,958.89,0.0,"15/02, 17:36:25"
,,,00,26.41,27.65,51.05,958.94,0.04,"15/02, 17:36:35"
,,,00,26.34,27.47,51.54,958.92,0.0,"15/02, 17:36:45"
,,,00,26.33,27.48,51.75,958.92,0.0,"15/02, 17:36:55"
,,,00,26.29,27.48,51.84,958.91,-0.0,"15/02, 17:37:05"
,,,00,26.26,27.46,51.94,958.94,0.0,"15/02, 17:37:15"
,,,00,26.13,27.31,51.97,958.93,0.05,"15/02, 17:37:25"
,,,00,26.03,27.19,52.07,958.93,0.0,"15/02, 17:37:35"
,,,00,26.06,27.19,52.17,958.92,-0.0,"15/02, 17:37:45"
,,,00,26.09,27.22,52.26,958.91,0.03,"15/02, 17:37:55"
,,,00,26.1,27.23,52.26,958.89,0.06,"15/02, 17:38:05"
,,,00,26.13,27.28,52.37,958.9,0.0,"15/02, 17:38:15"
,,,00,26.16,27.29,52.26,958.89,0.0,"15/02, 17:38:25"
,,,00,26.22,27.33,52.17,958.9,-0.0,"15/02, 17:38:35"
,,,00,26.23,27.39,52.17,958.89,0.04,"15/02, 17:38:45"
,,,00,26.28,27.42,52.04,958.87,-0.0,"15/02, 17:38:55"
,,,00,26.33,27.46,52.04,958.89,0.0,"15/02, 17:39:05"
,,,00,26.37,27.55,52.04,958.84,0.0,"15/02, 17:39:15"
,,,00,26.44,27.62,51.94,958.88,0.06,"15/02, 17:39:25"
,,,00,26.47,27.66,51.84,958.83,0.0,"15/02, 17:39:35"
,,,00,26.47,27.65,51.75,958.84,-0.0,"15/02, 17:39:45"
,,,00,26.52,27.69,51.82,958.85,-0.0,"15/02, 17:39:55"
,,,00,26.52,27.72,51.72,958.83,0.02,"15/02, 17:40:05"
,,,00,26.45,27.65,51.54,958.84,-0.0,"15/02, 17:40:15"
,,,00,26.52,27.67,51.52,958.88,0.0,"15/02, 17:40:25"
,,,00,26.52,27.72,51.72,958.87,0.0,"15/02, 17:40:35"
,,,00,26.59,27.79,51.72,958.83,0.01,"15/02, 17:40:45"
,,,00,26.65,27.87,51.72,958.84,-0.0,"15/02, 17:40:55"
,,,00,26.66,27.89,51.72,958.86,0.0,"15/02, 17:41:05"
,,,00,26.77,27.98,51.7,958.85,-0.0,"15/02, 17:41:16"
,,,00,26.88,28.1,51.4,958.87,0.0,"15/02, 17:41:46"
,,,00,26.88,28.11,51.5,958.86,0.0,"15/02, 17:41:56"
,,,00,26.92,28.14,51.5,958.86,0.02,"15/02, 17:42:06"
,,,00,26.93,28.18,51.3,958.89,-0.0,"15/02, 17:42:16"
,,,00,26.97,28.22,51.3,958.88,0.0,"15/02, 17:42:26"
,,,00,26.93,28.22,51.1,958.91,0.0,"15/02, 17:42:36"
,,,00,26.9,28.15,51.0,958.86,-0.01,"15/02, 17:42:46"
,,,00,26.53,27.77,51.52,958.89,-0.0,"15/02, 17:43:17"
,,,00,26.52,27.71,51.72,958.89,0.06,"15/02, 17:43:27"
,,,00,26.47,27.69,52.04,958.84,0.0,"15/02, 17:43:37"
-33.368605,-70.69029666666667,477.7,00,26.4,27.64,52.14,958.87,0.0,"15/02, 17:43:47"
,,,00,26.4,27.57,52.34,958.84,0.0,"15/02, 17:43:58"
,,,00,26.43,27.62,52.44,958.86,-0.01,"15/02, 17:44:08"
,,,00,26.4,27.61,52.24,958.9,0.0,"15/02, 17:44:18"
,,,00,26.37,27.53,52.14,958.91,-0.0,"15/02, 17:44:28"
,,,00,26.37,27.54,52.24,958.86,-0.0,"15/02, 17:44:38"
,,,00,26.38,27.55,52.24,958.9,0.02,"15/02, 17:44:49"
,,,00,26.33,27.52,52.04,958.86,-0.0,"15/02, 17:44:59"
,,,00,26.33,27.55,52.04,958.85,0.0,"15/02, 17:45:09"
,,,00,26.34,27.58,52.14,958.89,0.0,"15/02, 17:45:19"
,,,00,26.4,27.6,52.14,958.88,0.01,"15/02, 17:45:29"
,,,00,26.4,27.65,52.14,958.85,0.0,"15/02, 17:45:39"
,,,00,26.45,27.71,52.14,958.83,0.0,"15/02, 17:45:49"
,,,00,26.45,27.73,52.04,958.82,0.0,"15/02, 17:45:59"
,,,00,26.52,27.75,51.92,958.84,0.0,"15/02, 17:46:09"
,,,00,26.48,27.71,52.04,958.89,-0.0,"15/02, 17:46:19"
,,,00,26.47,27.71,51.94,958.85,-0.0,"15/02, 17:46:29"
,,,00,26.48,27.71,51.84,958.83,-0.0,"15/02, 17:46:39"
,,,00,26.55,27.77,51.92,958.87,0.03,"15/02, 17:46:49"
,,,00,26.48,27.76,51.84,958.86,0.0,"15/02, 17:46:59"
,,,00,26.45,27.76,51.94,958.88,0.0,"15/02, 17:47:09"
,,,00,26.52,27.76,52.02,958.85,0.0,"15/02, 17:47:19"
,,,00,26.55,27.82,52.02,958.82,-0.0,"15/02, 17:47:49"
,,,00,26.58,27.82,52.02,958.8,-0.0,"15/02, 17:47:59"
,,,00,26.59,27.89,51.92,958.83,0.02,"15/02, 17:48:09"
,,,00,26.56,27.88,51.92,958.85,-0.0,"15/02, 17:48:19"
,,,00,26.56,27.84,51.92,958.86,0.0,"15/02, 17:48:29"
,,,00,26.48,27.79,52.04,958.85,0.0,"15/02, 17:48:39"
,,,00,26.45,27.73,52.14,958.85,-0.0,"15/02, 17:48:49"
,,,00,26.52,27.72,52.31,958.86,0.03,"15/02, 17:48:59"
,,,00,26.55,27.78,52.41,958.85,0.0,"15/02, 17:49:09"
,,,00,26.6,27.85,52.41,958.84,-0.0,"15/02, 17:49:19"
,,,00,26.63,27.91,52.41,958.86,-0.0,"15/02, 17:49:29"
,,,00,26.66,27.93,52.41,958.83,0.04,"15/02, 17:49:39"
,,,00,26.73,27.98,52.31,958.83,0.0,"15/02, 17:49:49"
,,,00,26.75,28.07,52.29,958.87,-0.0,"15/02, 17:49:59"
,,,00,26.78,28.11,52.09,958.85,0.0,"15/02, 17:50:09"
,,,00,26.83,28.13,52.09,958.83,-0.0,"15/02, 17:50:19"
,,,00,26.83,28.16,51.89,958.87,0.07,"15/02, 17:50:29"
,,,00,27.03,28.37,51.77,958.84,0.0,"15/02, 17:51:10"
,,,00,27.11,28.45,51.67,958.86,-0.0,"15/02, 17:51:20"
,,,00,27.12,28.48,51.57,958.85,0.0,"15/02, 17:51:30"
,,,00,27.17,28.52,51.47,958.87,0.04,"15/02, 17:51:40"
,,,00,27.18,28.52,51.28,958.85,0.14,"15/02, 17:51:50"
,,,00,27.18,28.54,51.18,958.89,0.0,"15/02, 17:52:00"
,,,00,27.18,28.57,51.18,958.92,0.0,"15/02, 17:52:10"
,,,00,27.14,28.49,51.18,958.89,0.0,"15/02, 17:52:20"
,,,00,27.17,28.51,51.18,958.86,0.09,"15/02, 17:52:30"
,,,00,27.18,28.56,51.18,958.9,-0.0,"15/02, 17:52:40"
,,,00,27.18,28.58,51.28,958.85,0.0,"15/02, 17:52:50"
,,,00,27.15,28.57,51.18,958.88,-0.0,"15/02, 17:53:01"
,,,00,27.05,28.43,51.18,958.85,0.01,"15/02, 17:53:11"
,,,00,27.1,28.41,51.37,958.81,-0.0,"15/02, 17:53:21"
,,,00,27.1,28.42,51.37,958.84,0.0,"15/02, 17:53:31"
,,,00,27.1,28.42,51.37,958.81,0.0,"15/02, 17:53:41"
,,,00,27.11,28.43,51.57,958.8,-0.03,"15/02, 17:53:51"
,,,00,27.14,28.47,51.77,958.85,-0.0,"15/02, 17:54:01"
,,,00,27.14,28.46,51.57,958.83,0.0,"15/02, 17:54:11"
,,,00,27.15,28.49,51.47,958.84,-0.0,"15/02, 17:54:21"
,,,00,27.12,28.48,51.37,958.87,0.06,"15/02, 17:54:31"
,,,00,27.15,28.47,51.28,958.83,0.08,"15/02, 17:54:41"
,,,00,27.17,28.49,51.28,958.85,0.0,"15/02, 17:54:51"
,,,00,27.1,28.49,51.18,958.87,0.0,"15/02, 17:55:01"
,,,00,27.02,28.33,51.18,958.84,0.01,"15/02, 17:55:11"
,,,00,26.95,28.23,51.3,958.81,-0.04,"15/02, 17:55:21"
,,,00,26.93,28.22,51.5,958.86,0.0,"15/02, 17:55:31"
,,,00,26.84,28.18,51.5,958.88,0.0,"15/02, 17:55:41"
,,,00,26.71,28.04,51.62,958.85,0.0,"15/02, 17:55:51"
,,,00,26.7,27.97,51.92,958.83,0.08,"15/02, 17:56:01"
,,,00,26.62,27.92,52.02,958.83,0.0,"15/02, 17:56:11"
,,,00,26.58,27.84,52.12,958.84,-0.0,"15/02, 17:56:21"
,,,00,26.62,27.83,52.31,958.87,-0.0,"15/02, 17:56:31"
,,,00,26.62,27.88,52.31,958.89,0.08,"15/02, 17:56:41"
,,,00,26.62,27.88,52.12,958.89,0.0,"15/02, 17:56:51"
,,,00,26.65,27.9,52.22,958.93,-0.0,"15/02, 17:57:01"
,,,00,26.59,27.84,52.22,958.87,0.0,"15/02, 17:57:11"
,,,00,26.56,27.82,52.31,958.88,0.04,"15/02, 17:57:21"
,,,00,26.53,27.81,52.31,958.86,-0.0,"15/02, 17:57:31"
,,,00,26.52,27.78,52.31,958.84,-0.0,"15/02, 17:57:41"
,,,00,26.47,27.73,52.34,958.84,0.0,"15/02, 17:57:51"
,,,00,26.52,27.76,52.51,958.87,0.01,"15/02, 17:58:01"
,,,00,26.55,27.78,52.41,958.83,0.15,"15/02, 17:58:11"
,,,00,26.6,27.84,52.51,958.85,-0.0,"15/02, 17:58:21"
,,,00,26.65,27.91,52.41,958.84,0.0,"15/02, 17:58:31"
,,,00,26.73,27.98,52.22,958.89,0.0,"15/02, 17:58:41"
,,,00,26.65,27.99,52.02,958.87,0.04,"15/02, 17:58:51"
,,,00,26.74,28.0,52.09,958.83,-0.0,"15/02, 17:59:01"
,,,00,26.74,28.0,51.89,958.83,0.0,"15/02, 17:59:11"
,,,00,26.75,28.02,51.79,958.85,-0.0,"15/02, 17:59:21"
,,,00,26.8,28.06,51.79,958.86,-0.0,"15/02, 17:59:31"
,,,00,26.78,28.1,51.7,958.9,0.0,"15/02, 17:59:41"
,,,00,26.78,28.04,51.5,958.89,0.0,"15/02, 17:59:51"
,,,00,26.75,28.03,51.4,958.9,0.0,"15/02, 18:00:01"
,,,00,26.83,28.1,51.5,958.89,0.03,"15/02, 18:00:11"
,,,00,26.73,28.01,51.52,958.85,-0.0,"15/02, 18:00:21"
,,,00,26.66,27.99,51.52,958.9,0.0,"15/02, 18:00:31"
,,,00,26.74,28.05,51.6,958.91,-0.0,"15/02, 18:00:41"
,,,00,26.77,28.08,51.6,958.9,-0.0,"15/02, 18:00:51"
,,,00,26.78,28.07,51.6,958.84,-0.04,"15/02, 18:01:01"
,,,00,26.8,28.11,51.5,958.88,-0.0,"15/02, 18:01:11"
,,,00,26.75,28.12,51.5,958.88,-0.0,"15/02, 18:01:21"
,,,00,26.71,28.07,51.52,958.88,-0.0,"15/02, 18:01:31"
,,,00,26.73,27.99,51.72,958.83,0.08,"15/02, 18:01:41"
,,,00,26.73,28.04,51.82,958.87,0.0,"15/02, 18:01:51"
,,,00,26.74,28.03,51.79,958.89,-0.0,"15/02, 18:02:01"
,,,00,26.77,28.09,51.79,958.9,0.0,"15/02, 18:02:11"
,,,00,26.77,28.09,51.79,958.88,0.07,"15/02, 18:02:21"
,,,00,26.81,28.14,51.79,958.85,-0.0,"15/02, 18:02:31"
,,,00,26.89,28.21,51.89,958.9,0.0,"15/02, 18:02:41"
,,,00,26.93,28.27,51.7,958.94,-0.0,"15/02, 18:02:51"
,,,00,26.88,28.24,51.6,958.87,-0.01,"15/02, 18:03:01"
